Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
42,Yes,Travel_Rarely,757,Research & Development,1,3,Life Sciences,1,1255,4,Male,34,3,2,Manufacturing Director,2,Divorced,6364,25023,0,Y,No,20,3,4,80,0,19,3,1,2,2,2,0
30,No,Travel_Rarely,710,Research & Development,6,2,Medical,1,1256,3,Female,90,3,3,Manager,1,Married,9783,10286,2,Y,No,11,3,2,80,0,5,2,3,1,0,1,0
41,No,Travel_Rarely,790,Research & Development,2,3,Technical Degree,1,1257,3,Male,47,3,3,Manager,2,Single,9841,25758,4,Y,No,17,3,4,80,0,17,3,3,0,0,0,0
46,Yes,Travel_Rarely,788,Research & Development,3,2,Other,1,1258,2,Male,62,2,2,Healthcare Representative,4,Married,6220,5987,3,Y,Yes,15,3,4,80,0,22,2,4,0,0,0,0
22,Yes,Travel_Rarely,1481,Human Resources,4,3,Human Resources,1,1259,2,Male,91,2,2,Manager,3,Divorced,6778,9775,3,Y,No,11,3,2,80,1,0,6,1,0,0,0,0
32,No,Travel_Rarely,1325,Research & Development,7,4,Life Sciences,1,1260,4,Female,55,1,2,Healthcare Representative,2,Divorced,5602,26336,2,Y,No,13,3,4,80,0,10,2,2,6,2,1,4
26,Yes,Non-Travel,1094,Sales,1,3,Medical,1,1261,4,Male,58,3,1,Sales Representative,4,Married,2194,25743,3,Y,Yes,12,3,2,80,0,4,3,3,4,1,2,4
32,Yes,Travel_Rarely,820,Research & Development,20,3,Other,1,1262,2,Female,71,2,5,Healthcare Representative,4,Single,16410,12863,4,Y,Yes,12,3,3,80,0,7,3,3,7,4,2,6
37,Yes,Travel_Rarely,1449,Sales,4,3,Life Sciences,1,1263,4,Female,76,2,3,Manager,2,Divorced,7039,15631,3,Y,Yes,12,3,1,80,0,12,3,2,0,0,0,0
45,No,Travel_Rarely,1151,Research & Development,1,1,Technical Degree,1,1264,3,Female,42,2,3,Research Scientist,4,Married,7751,5347,2,Y,No,15,3,4,80,3,21,3,3,13,9,1,1
32,No,Travel_Rarely,986,Sales,8,4,Technical Degree,1,1265,1,Female,94,2,4,Manager,3,Single,11889,14457,5,Y,No,19,3,3,80,1,9,0,4,9,3,4,7
36,No,Travel_Rarely,380,Research & Development,1,2,Other,1,1266,4,Male,94,2,3,Manufacturing Director,3,Married,7802,19883,2,Y,No,15,4,4,80,1,11,3,2,11,10,2,2
27,Yes,Travel_Frequently,499,Research & Development,6,4,Medical,1,1267,4,Female,44,3,2,Manufacturing Director,1,Married,7041,9040,4,Y,No,11,3,4,80,2,9,4,3,2,2,2,0
36,No,Travel_Frequently,111,Sales,6,2,Life Sciences,1,1268,4,Female,35,3,4,Sales Executive,3,Divorced,11056,21012,3,Y,No,14,3,3,80,0,13,4,3,0,0,0,0
47,No,Travel_Rarely,250,Research & Development,1,3,Technical Degree,1,1269,4,Female,30,4,3,Healthcare Representative,1,Divorced,8578,8473,6,Y,No,18,3,4,80,0,24,3,3,4,0,1,3
33,No,Travel_Rarely,688,Research & Development,10,3,Medical,1,1270,3,Female,52,1,2,Research Scientist,1,Divorced,4472,8296,5,Y,No,19,3,2,80,0,12,2,3,1,0,1,1
35,Yes,Travel_Rarely,153,Research & Development,11,3,Life Sciences,1,1271,2,Male,59,1,2,Laboratory Technician,4,Single,4572,12874,3,Y,No,12,3,3,80,0,11,1,2,1,1,0,1
47,No,Travel_Rarely,639,Sales,7,4,Technical Degree,1,1272,2,Female,40,3,4,Sales Executive,4,Single,9648,20870,2,Y,No,18,3,1,80,2,22,2,4,1,0,1,0
28,No,Travel_Rarely,141,Research & Development,6,2,Life Sciences,1,1273,2,Male,48,3,1,Research Director,3,Married,3484,26636,5,Y,No,11,3,3,80,0,7,3,3,1,1,1,0
25,No,Travel_Frequently,1080,Sales,8,4,Technical Degree,1,1274,4,Female,47,1,2,Manager,3,Single,4589,10159,1,Y,No,16,3,3,80,1,2,3,3,1,0,1,1
27,Yes,Travel_Frequently,374,Research & Development,12,3,Other,1,1275,4,Male,44,3,3,Laboratory Technician,3,Married,7880,21420,3,Y,No,17,3,1,80,1,5,1,1,5,3,5,4
40,No,Travel_Rarely,671,Research & Development,1,3,Life Sciences,1,1276,2,Male,66,3,1,Research Director,1,Divorced,2373,12628,5,Y,No,11,3,4,80,0,18,4,2,6,5,1,2
51,Yes,Travel_Rarely,1066,Research & Development,13,2,Life Sciences,1,1277,1,Male,62,2,2,Manufacturing Director,3,Married,5429,19591,4,Y,No,12,3,1,80,1,32,6,2,0,0,0,0
43,No,Non-Travel,589,Sales,1,4,Marketing,1,1278,4,Male,38,2,1,Sales Executive,1,Married,2018,14011,4,Y,No,13,3,2,80,1,18,6,3,7,7,6,6
24,Yes,Travel_Rarely,881,Research & Development,2,3,Technical Degree,1,1279,3,Female,58,3,3,Healthcare Representative,4,Divorced,9158,9425,4,Y,Yes,13,3,2,80,0,0,1,3,0,0,0,0
50,No,Travel_Rarely,1316,Sales,5,4,Other,1,1280,3,Female,35,3,3,Sales Representative,2,Married,7472,18432,6,Y,No,17,3,3,80,0,33,1,4,0,0,0,0
36,Yes,Travel_Rarely,598,Research & Development,2,4,Other,1,1281,4,Female,72,2,2,Manager,3,Single,5343,24222,5,Y,No,17,3,1,80,0,14,2,1,1,0,0,0
33,Yes,Travel_Rarely,293,Research & Development,1,4,Life Sciences,1,1282,4,Male,66,3,1,Research Scientist,4,Married,2469,7282,3,Y,No,21,3,3,80,0,12,1,3,2,2,0,2
41,Yes,Non-Travel,703,Research & Development,1,2,Other,1,1283,3,Female,32,2,4,Research Director,1,Divorced,14843,18115,2,Y,Yes,14,4,3,80,0,19,4,1,1,1,0,1
29,No,Travel_Rarely,1210,Research & Development,5,2,Life Sciences,1,1284,4,Male,53,3,2,Research Scientist,1,Single,5196,25942,3,Y,No,13,3,3,80,0,8,3,4,6,3,4,5
41,No,Travel_Frequently,335,Sales,4,3,Marketing,1,1285,4,Male,49,2,4,Sales Representative,3,Single,13312,8373,2,Y,No,24,3,4,80,0,18,2,3,0,0,0,0
29,No,Non-Travel,1009,Research & Development,14,3,Medical,1,1286,1,Female,52,2,1,Manufacturing Director,4,Single,2470,17343,3,Y,No,11,3,1,80,3,7,1,2,7,0,1,4
50,No,Travel_Rarely,406,Human Resources,2,3,Human Resources,1,1287,4,Male,88,3,4,Human Resources,2,Married,17621,5976,5,Y,No,15,3,1,80,0,27,6,3,2,1,2,0
39,No,Travel_Rarely,1083,Research & Development,7,3,Technical Degree,1,1288,4,Male,95,3,2,Research Scientist,2,Married,5026,3656,0,Y,No,13,4,3,80,0,14,1,2,2,1,2,2
44,No,Travel_Frequently,830,Sales,5,1,Marketing,1,1289,3,Female,60,3,4,Sales Executive,1,Married,9149,14466,3,Y,No,11,3,3,80,1,24,0,4,0,0,0,0
46,No,Non-Travel,1269,Research & Development,1,4,Life Sciences,1,1290,3,Female,87,3,1,Healthcare Representative,4,Married,2148,3094,2,Y,No,16,3,2,80,1,23,2,2,6,1,1,4
31,No,Travel_Rarely,445,Research & Development,1,3,Technical Degree,1,1291,4,Female,48,3,1,Manufacturing Director,1,Married,2410,25499,2,Y,No,19,3,4,80,1,10,1,2,2,1,2,1
22,Yes,Non-Travel,255,Research & Development,4,4,Other,1,1292,3,Female,31,3,1,Laboratory Technician,1,Single,3036,26875,3,Y,Yes,11,3,4,80,0,0,2,2,0,0,0,0
41,No,Travel_Rarely,1034,Research & Development,9,3,Technical Degree,1,1293,4,Male,83,3,4,Research Scientist,4,Married,11770,16583,1,Y,No,18,3,4,80,0,17,4,2,0,0,0,0
33,No,Travel_Rarely,651,Research & Development,2,3,Medical,1,1294,1,Male,79,3,3,Research Director,4,Married,6891,5068,6,Y,No,13,4,3,80,3,9,6,3,3,1,0,3
35,No,Travel_Frequently,1240,Research & Development,21,1,Life Sciences,1,1295,4,Male,71,4,2,Manufacturing Director,1,Divorced,5513,3386,3,Y,Yes,20,3,4,80,1,13,0,3,3,1,1,2
41,No,Travel_Rarely,1185,Sales,20,3,Life Sciences,1,1296,4,Female,88,2,2,Sales Representative,1,Single,5907,9374,2,Y,No,20,4,3,80,1,18,5,3,10,7,2,3
31,Yes,Travel_Rarely,728,Research & Development,4,3,Medical,1,1297,4,Female,70,1,1,Manufacturing Director,3,Married,2947,15705,3,Y,Yes,11,4,1,80,0,8,0,1,4,3,1,1
49,Yes,Non-Travel,616,Research & Development,5,3,Technical Degree,1,1298,4,Male,94,2,2,Laboratory Technician,4,Single,5264,24150,3,Y,Yes,15,4,4,80,0,25,2,3,5,4,2,0
37,No,Travel_Frequently,921,Research & Development,1,3,Life Sciences,1,1299,1,Male,57,1,2,Research Director,3,Single,3941,7024,4,Y,No,14,4,4,80,2,14,2,3,8,5,0,4
37,No,Travel_Rarely,817,Research & Development,7,2,Medical,1,1300,3,Male,85,2,1,Laboratory Technician,2,Single,2721,9664,4,Y,Yes,21,3,2,80,1,11,1,3,2,1,1,1
30,No,Non-Travel,1386,Research & Development,1,4,Other,1,1301,2,Female,94,3,2,Manufacturing Director,2,Single,4262,17419,1,Y,No,19,3,4,80,1,8,1,4,2,1,1,1
34,No,Travel_Rarely,140,Research & Development,3,3,Technical Degree,1,1302,4,Female,83,3,3,Manufacturing Director,1,Single,10281,14385,3,Y,No,11,3,1,80,0,14,4,4,4,1,1,3
39,No,Travel_Rarely,1359,Human Resources,24,5,Life Sciences,1,1303,1,Male,37,3,1,Human Resources,3,Single,2836,25576,5,Y,No,14,3,2,80,2,19,3,3,2,2,2,2
18,No,Travel_Frequently,275,Sales,8,3,Marketing,1,1304,2,Male,73,3,2,Sales Executive,4,Single,4460,15700,1,Y,Yes,20,3,4,80,1,0,3,2,0,0,0,0
45,No,Travel_Frequently,836,Research & Development,6,4,Life Sciences,1,1305,2,Male,59,2,3,Manufacturing Director,3,Divorced,8309,20525,2,Y,No,12,3,1,80,2,25,6,3,4,0,0,0
26,No,Travel_Rarely,742,Sales,6,4,Medical,1,1306,3,Male,60,3,2,Sales Executive,2,Single,5848,11966,4,Y,Yes,20,3,2,80,0,3,1,4,3,1,3,0
25,No,Travel_Rarely,966,Research & Development,19,3,Life Sciences,1,1307,4,Female,40,4,5,Manufacturing Director,3,Divorced,19999,5871,6,Y,No,11,3,1,80,1,6,4,3,2,1,2,2
44,No,Travel_Rarely,1398,Research & Development,9,3,Medical,1,1308,4,Male,64,3,2,Research Scientist,2,Divorced,5760,26857,8,Y,No,14,3,2,80,0,20,3,2,2,1,2,0
33,Yes,Travel_Rarely,914,Sales,14,2,Life Sciences,1,1309,1,Male,32,1,1,Manager,3,Single,2199,12737,1,Y,No,11,3,2,80,1,10,2,1,4,4,0,3
30,No,Travel_Rarely,1202,Sales,4,3,Medical,1,1310,4,Male,65,2,3,Manager,2,Married,4605,17936,3,Y,Yes,14,3,1,80,1,8,2,1,1,1,0,0
33,No,Non-Travel,434,Sales,3,3,Technical Degree,1,1311,3,Female,80,2,2,Sales Representative,2,Married,5234,18154,2,Y,No,14,3,3,80,0,7,3,3,2,2,0,2
40,No,Travel_Frequently,164,Research & Development,27,2,Life Sciences,1,1312,1,Male,38,1,2,Healthcare Representative,4,Married,5064,26792,2,Y,No,15,3,4,80,0,17,2,2,16,11,2,2
47,Yes,Travel_Rarely,825,Research & Development,29,3,Technical Degree,1,1313,1,Female,70,2,3,Research Director,2,Married,10119,21983,1,Y,Yes,11,3,4,80,2,27,4,3,4,2,2,0
35,No,Travel_Rarely,223,Sales,7,3,Marketing,1,1314,2,Female,49,4,4,Sales Representative,4,Married,16011,24255,4,Y,No,14,3,4,80,1,15,6,3,4,1,3,1
40,No,Travel_Rarely,1131,Research & Development,1,3,Medical,1,1315,1,Female,91,2,1,Laboratory Technician,3,Divorced,2460,26661,5,Y,No,16,4,1,80,0,19,4,2,2,0,1,1
42,No,Travel_Rarely,1070,Research & Development,8,2,Medical,1,1316,2,Female,93,2,2,Research Scientist,4,Married,6797,25699,0,Y,No,11,3,4,80,2,21,3,1,8,7,0,3
35,No,Travel_Rarely,397,Research & Development,20,4,Technical Degree,1,1317,2,Female,43,3,2,Manufacturing Director,4,Single,6052,21209,2,Y,No,15,3,4,80,2,12,6,2,1,0,1,1
41,No,Travel_Rarely,879,Research & Development,15,3,Medical,1,1318,1,Male,42,3,3,Research Scientist,3,Single,8240,19077,2,Y,No,21,4,3,80,0,18,1,3,5,1,1,4
24,No,Non-Travel,134,Sales,10,1,Technical Degree,1,1319,3,Female,63,3,2,Manager,1,Married,4469,24094,0,Y,Yes,16,3,4,80,0,4,0,3,2,2,0,1
30,Yes,Travel_Rarely,1163,Research & Development,9,3,Medical,1,1320,4,Male,99,1,1,Manager,3,Single,1975,16754,5,Y,No,16,3,4,80,2,4,4,2,4,1,3,2
42,No,Travel_Rarely,1228,Human Resources,12,1,Other,1,1321,1,Female,59,3,2,Human Resources,4,Married,2704,19385,2,Y,No,21,3,4,80,1,18,3,2,3,2,0,0
33,No,Travel_Rarely,692,Research & Development,18,3,Life Sciences,1,1322,3,Male,96,3,2,Healthcare Representative,4,Divorced,4265,16318,2,Y,Yes,15,3,3,80,0,10,4,3,2,0,1,2
31,No,Travel_Rarely,526,Research & Development,9,4,Technical Degree,1,1323,1,Female,42,2,2,Manager,1,Married,6580,7062,2,Y,No,11,3,4,80,1,12,0,2,0,0,0,0
54,No,Travel_Rarely,1325,Research & Development,7,4,Medical,1,1324,4,Male,88,2,5,Research Director,4,Married,19999,10697,1,Y,No,11,3,2,80,3,34,3,4,6,0,1,6
52,No,Travel_Rarely,749,Research & Development,1,4,Medical,1,1325,4,Male,78,3,2,Research Director,3,Divorced,4326,13326,2,Y,No,14,3,2,80,0,30,1,3,10,4,1,2
31,Yes,Travel_Rarely,790,Research & Development,10,4,Technical Degree,1,1326,4,Female,78,4,4,Healthcare Representative,3,Married,16065,14604,1,Y,No,15,3,3,80,1,7,4,3,7,7,0,3
47,Yes,Travel_Rarely,176,Research & Development,9,2,Life Sciences,1,1327,3,Male,90,3,3,Healthcare Representative,4,Single,8746,25252,2,Y,No,11,3,1,80,2,25,6,1,7,3,7,0
28,No,Travel_Frequently,954,Research & Development,9,3,Technical Degree,1,1328,1,Female,79,3,3,Research Director,2,Married,8823,23659,4,Y,Yes,12,3,4,80,1,6,3,3,6,2,6,0
41,No,Travel_Rarely,1337,Research & Development,8,3,Medical,1,1329,3,Male,91,1,4,Manufacturing Director,2,Single,12727,13574,3,Y,No,13,3,1,80,1,18,0,3,6,1,1,3
47,No,Travel_Rarely,1335,Research & Development,2,3,Other,1,1330,4,Female,67,2,4,Healthcare Representative,3,Divorced,13055,12969,2,Y,No,19,3,4,80,1,24,6,3,1,0,0,1
27,No,Non-Travel,366,Research & Development,1,3,Medical,1,1331,1,Female,67,3,3,Manager,4,Divorced,7152,26079,4,Y,No,17,3,4,80,1,5,1,3,0,0,0,0
25,No,Travel_Rarely,501,Sales,6,2,Marketing,1,1332,1,Male,71,2,3,Manager,3,Married,5150,5780,3,Y,No,17,3,2,80,0,4,1,2,4,4,2,1
30,Yes,Travel_Rarely,575,Research & Development,1,3,Other,1,1333,2,Male,83,3,3,Healthcare Representative,3,Married,8018,10379,5,Y,Yes,19,3,1,80,1,6,0,2,3,3,0,3
54,No,Non-Travel,909,Research & Development,2,4,Medical,1,1334,1,Male,43,3,4,Laboratory Technician,3,Married,13743,10157,3,Y,No,20,3,2,80,1,29,1,3,0,0,0,0
35,No,Travel_Rarely,535,Sales,1,3,Medical,1,1335,4,Female,30,3,2,Sales Representative,4,Married,5563,18242,7,Y,No,13,3,2,80,0,15,0,3,5,4,0,3
43,Yes,Travel_Rarely,1035,Research & Development,23,3,Life Sciences,1,1336,1,Male,57,2,2,Research Scientist,4,Married,4127,24783,4,Y,No,11,4,3,80,0,22,2,2,0,0,0,0
38,No,Travel_Rarely,541,Research & Development,1,2,Other,1,1337,2,Female,84,3,4,Manufacturing Director,3,Single,15868,25487,5,Y,No,19,4,4,80,2,18,3,2,3,2,0,3
44,Yes,Travel_Rarely,1411,Research & Development,18,1,Technical Degree,1,1338,4,Female,77,1,2,Laboratory Technician,2,Single,4640,4859,6,Y,No,16,3,4,80,0,22,5,3,9,4,0,8
45,No,Travel_Rarely,555,Sales,13,4,Technical Degree,1,1339,4,Female,39,3,3,Sales Executive,4,Married,9909,5236,3,Y,No,19,3,2,80,0,25,2,3,10,4,1,10
34,No,Travel_Rarely,707,Research & Development,10,2,Medical,1,1340,2,Female,66,3,2,Manufacturing Director,4,Married,5414,2400,1,Y,No,11,3,4,80,1,12,2,1,12,7,0,0
45,No,Travel_Rarely,1295,Research & Development,13,1,Life Sciences,1,1341,4,Female,84,2,3,Laboratory Technician,3,Single,6919,18442,2,Y,Yes,15,3,4,80,1,20,3,3,8,4,4,2
23,Yes,Travel_Frequently,618,Research & Development,29,3,Life Sciences,1,1342,2,Male,37,3,3,Research Director,3,Single,8351,3472,3,Y,No,12,3,4,80,2,1,1,1,1,1,1,1
36,No,Travel_Rarely,1376,Research & Development,8,3,Life Sciences,1,1343,3,Male,91,3,2,Healthcare Representative,4,Single,4743,5952,5,Y,No,12,3,3,80,0,15,3,3,11,7,1,10
41,No,Non-Travel,1053,Sales,2,1,Medical,1,1344,3,Female,93,3,3,Sales Representative,3,Single,6972,25040,3,Y,Yes,21,4,2,80,2,18,4,3,4,2,4,2
22,No,Travel_Rarely,402,Human Resources,10,1,Human Resources,1,1345,4,Male,35,3,2,Human Resources,4,Single,6249,15532,1,Y,No,11,3,2,80,0,0,2,2,0,0,0,0
20,No,Travel_Frequently,1214,Research & Development,9,3,Technical Degree,1,1346,4,Male,72,1,1,Manufacturing Director,1,Married,2388,23952,1,Y,No,12,3,4,80,1,1,3,2,1,1,1,0
35,Yes,Travel_Rarely,195,Research & Development,1,3,Other,1,1347,4,Male,39,3,3,Laboratory Technician,4,Single,6692,5496,4,Y,Yes,18,3,2,80,0,13,1,2,1,1,0,0
48,Yes,Travel_Rarely,267,Research & Development,8,4,Other,1,1348,1,Male,86,3,3,Research Scientist,4,Single,9341,25388,0,Y,Yes,12,3,4,80,0,27,5,2,2,0,1,2
19,No,Travel_Rarely,327,Sales,4,2,Marketing,1,1349,3,Male,30,3,2,Sales Representative,4,Married,5443,2529,1,Y,No,11,3,3,80,0,0,1,2,0,0,0,0
18,No,Travel_Rarely,358,Sales,18,2,Life Sciences,1,1350,3,Male,57,2,2,Sales Representative,4,Divorced,4948,7259,2,Y,No,18,4,4,80,2,0,2,3,0,0,0,0
45,No,Travel_Frequently,1102,Research & Development,8,4,Life Sciences,1,1351,3,Male,53,3,3,Research Scientist,2,Married,11288,20868,2,Y,No,11,3,1,80,1,23,1,3,9,6,0,6
41,No,Travel_Rarely,170,Research & Development,10,3,Technical Degree,1,1352,3,Male,33,4,1,Healthcare Representative,1,Single,2367,8786,3,Y,No,14,4,3,80,2,20,4,2,2,1,2,2
34,No,Non-Travel,1351,Sales,6,3,Other,1,1353,4,Male,67,3,2,Manager,4,Single,5094,13342,4,Y,Yes,14,3,4,80,0,12,2,3,12,9,0,12
49,No,Travel_Frequently,1124,Research & Development,3,3,Life Sciences,1,1354,4,Male,74,3,1,Laboratory Technician,2,Single,2398,21334,3,Y,No,18,3,3,80,1,28,6,2,10,3,2,3
36,No,Travel_Frequently,1178,Research & Development,12,3,Technical Degree,1,1355,3,Female,52,2,2,Research Scientist,2,Married,4071,15225,0,Y,No,13,3,1,80,1,14,2,3,0,0,0,0
18,No,Travel_Rarely,586,Research & Development,6,2,Technical Degree,1,1356,2,Female,47,2,2,Manager,1,Married,5354,17449,4,Y,No,11,3,3,80,1,0,5,2,0,0,0,0
37,No,Travel_Rarely,326,Sales,1,2,Marketing,1,1357,4,Male,64,3,1,Sales Executive,2,Married,2011,11996,1,Y,Yes,19,3,1,80,1,13,0,3,5,3,0,4
24,No,Travel_Rarely,509,Research & Development,2,2,Other,1,1358,4,Male,56,3,2,Research Scientist,3,Married,5999,13723,3,Y,No,12,3,2,80,0,2,1,2,0,0,0,0
47,No,Travel_Rarely,215,Sales,15,1,Life Sciences,1,1359,4,Male,72,3,3,Sales Representative,3,Single,9098,14730,2,Y,No,22,3,4,80,0,24,2,4,0,0,0,0
40,No,Travel_Frequently,1144,Research & Development,5,3,Other,1,1360,1,Male,83,3,3,Manager,2,Divorced,9934,5547,2,Y,No,15,3,4,80,0,16,2,3,2,1,0,1
24,No,Travel_Rarely,905,Research & Development,14,4,Life Sciences,1,1361,2,Male,87,3,1,Healthcare Representative,4,Married,2307,9303,2,Y,No,12,3,4,80,0,1,1,3,1,1,1,1
30,No,Travel_Rarely,1331,Sales,6,4,Marketing,1,1362,1,Female,69,3,3,Sales Representative,1,Married,8376,23920,3,Y,No,17,3,3,80,1,5,3,4,2,2,2,2
38,No,Travel_Rarely,1383,Sales,1,5,Life Sciences,1,1363,1,Male,96,3,1,Sales Representative,4,Married,2322,22276,5,Y,Yes,16,3,2,80,1,17,2,3,5,2,1,2
39,Yes,Travel_Rarely,1417,Sales,2,2,Other,1,1364,2,Female,93,4,2,Sales Representative,1,Single,4167,23761,3,Y,Yes,15,3,4,80,0,15,5,3,0,0,0,0
20,Yes,Travel_Frequently,955,Sales,15,2,Marketing,1,1365,3,Female,34,2,3,Sales Executive,4,Married,6074,6829,3,Y,Yes,15,3,1,80,1,0,3,1,0,0,0,0
45,No,Travel_Rarely,536,Research & Development,6,3,Other,1,1366,3,Male,73,3,3,Laboratory Technician,4,Divorced,7038,10592,3,Y,No,14,3,4,80,0,26,5,2,2,2,2,1
35,Yes,Travel_Rarely,734,Research & Development,1,3,Technical Degree,1,1367,3,Female,74,3,2,Manager,4,Divorced,4516,7889,3,Y,Yes,19,4,4,80,0,13,1,3,0,0,0,0
34,No,Travel_Rarely,591,Research & Development,3,4,Other,1,1368,2,Male,37,3,2,Healthcare Representative,4,Divorced,5289,16228,2,Y,No,14,3,4,80,0,11,3,3,3,0,0,2
29,No,Travel_Rarely,943,Research & Development,12,3,Life Sciences,1,1369,2,Male,32,1,1,Research Scientist,2,Single,2278,4734,1,Y,No,15,3,4,80,1,8,2,4,2,0,0,2
20,Yes,Travel_Frequently,584,Research & Development,12,4,Life Sciences,1,1370,4,Female,59,2,1,Manager,3,Married,2482,19574,5,Y,No,19,3,4,80,2,0,1,1,0,0,0,0
38,No,Travel_Rarely,736,Research & Development,6,2,Technical Degree,1,1371,3,Female,73,2,3,Manager,3,Divorced,11340,24379,1,Y,No,11,3,2,80,2,14,4,3,2,2,0,2
41,Yes,Travel_Rarely,364,Research & Development,1,3,Life Sciences,1,1372,1,Female,58,3,3,Manufacturing Director,3,Married,8287,12036,1,Y,Yes,13,3,3,80,1,17,4,1,1,1,1,1
37,No,Travel_Rarely,1014,Research & Development,4,4,Other,1,1373,3,Female,50,3,3,Manufacturing Director,4,Single,8512,9955,1,Y,No,11,3,3,80,3,14,4,2,2,0,1,0
31,No,Travel_Frequently,357,Human Resources,24,4,Human Resources,1,1374,3,Female,75,3,2,Manager,1,Married,4853,21349,5,Y,No,21,3,2,80,0,6,3,2,6,6,0,0
32,No,Travel_Rarely,1251,Sales,1,1,Marketing,1,1375,1,Male,63,1,2,Sales Executive,3,Married,7180,18942,3,Y,No,13,3,2,80,1,10,2,3,6,4,0,0
44,No,Travel_Rarely,1253,Sales,1,3,Other,1,1376,3,Male,90,3,3,Sales Executive,1,Divorced,8620,26654,3,Y,No,18,3,4,80,1,22,2,3,3,2,1,0
32,No,Travel_Rarely,877,Research & Development,5,2,Medical,1,1377,3,Male,59,3,2,Research Scientist,2,Single,3108,12905,4,Y,No,18,4,4,80,1,9,2,3,3,3,1,2
56,No,Travel_Rarely,1488,Research & Development,18,2,Other,1,1378,2,Female,48,3,2,Laboratory Technician,2,Married,4860,7168,1,Y,Yes,16,3,1,80,2,33,3,3,1,0,1,1
29,No,Travel_Rarely,469,Research & Development,1,3,Technical Degree,1,1379,1,Male,71,3,3,Laboratory Technician,3,Single,8671,25690,0,Y,No,11,3,1,80,1,7,4,2,4,4,1,3
41,No,Travel_Rarely,787,Research & Development,2,4,Medical,1,1380,1,Female,74,3,2,Research Scientist,3,Single,3218,12641,6,Y,No,14,3,1,80,0,16,4,4,16,2,1,7
31,No,Travel_Rarely,727,Research & Development,7,3,Medical,1,1381,4,Female,81,1,5,Manufacturing Director,3,Divorced,15118,12144,0,Y,Yes,15,3,1,80,1,5,3,3,1,0,0,1
38,No,Travel_Rarely,1330,Research & Development,10,2,Medical,1,1382,3,Male,54,2,3,Manufacturing Director,2,Single,11611,14363,3,Y,Yes,15,4,2,80,1,17,0,3,1,0,0,0
38,No,Travel_Rarely,254,Research & Development,2,2,Other,1,1383,4,Male,46,3,2,Research Scientist,1,Married,5300,16163,7,Y,No,19,3,1,80,2,12,3,2,3,3,0,1
50,No,Travel_Rarely,290,Research & Development,12,4,Medical,1,1384,3,Male,37,3,3,Healthcare Representative,3,Single,9055,10838,4,Y,No,14,3,4,80,0,27,3,3,10,7,1,1
37,No,Travel_Rarely,1283,Sales,1,4,Technical Degree,1,1385,3,Female,99,1,2,Manager,4,Divorced,5465,14531,4,Y,No,21,3,2,80,0,16,3,1,13,4,2,12
34,No,Travel_Rarely,612,Research & Development,4,3,Life Sciences,1,1386,3,Female,77,2,3,Research Director,4,Married,9028,8347,3,Y,No,12,3,3,80,1,10,1,1,7,4,1,3
48,Yes,Travel_Rarely,344,Sales,1,4,Technical Degree,1,1387,2,Male,86,3,3,Sales Representative,2,Single,7816,24737,2,Y,Yes,16,3,3,80,1,28,3,2,0,0,0,0
40,No,Travel_Frequently,485,Research & Development,2,2,Life Sciences,1,1388,2,Male,59,3,2,Healthcare Representative,3,Married,4963,12685,2,Y,No,14,3,4,80,1,20,2,3,4,0,0,2
28,No,Travel_Rarely,1232,Sales,12,3,Technical Degree,1,1389,1,Male,43,3,1,Sales Representative,4,Divorced,2510,12083,6,Y,No,12,4,3,80,0,4,3,4,4,3,0,3
49,No,Non-Travel,175,Sales,12,4,Technical Degree,1,1390,3,Male,31,4,3,Sales Executive,1,Married,5965,3258,5,Y,No,15,3,4,80,0,30,1,3,15,5,2,9
30,No,Travel_Rarely,635,Research & Development,3,3,Life Sciences,1,1391,4,Male,41,3,1,Research Scientist,3,Divorced,3609,12799,5,Y,No,11,3,4,80,0,8,1,3,2,1,2,1
30,No,Travel_Rarely,1190,Research & Development,8,3,Other,1,1392,3,Male,64,3,2,Healthcare Representative,2,Married,5536,24970,4,Y,No,16,3,3,80,1,7,0,2,7,5,0,3
35,No,Travel_Rarely,1197,Sales,6,2,Other,1,1393,3,Male,89,1,3,Sales Executive,4,Single,8727,23112,1,Y,Yes,11,3,3,80,1,12,1,4,2,2,1,0
27,No,Travel_Frequently,1177,Sales,5,2,Life Sciences,1,1394,4,Male,92,3,3,Sales Executive,4,Single,6100,13940,6,Y,No,19,3,3,80,2,1,0,3,1,1,1,0
20,Yes,Travel_Rarely,223,Research & Development,15,4,Medical,1,1395,3,Female,47,3,1,Healthcare Representative,4,Married,2166,3785,3,Y,No,14,3,3,80,1,0,4,1,0,0,0,0
18,Yes,Travel_Rarely,217,Sales,9,1,Life Sciences,1,1396,3,Female,40,3,2,Sales Executive,3,Divorced,5486,17643,3,Y,Yes,16,3,1,80,0,0,1,3,0,0,0,0
